Name,X-Coordinate,Y-Coordinate,Tag,Area (ha),Imperv. (%),공원녹지 X,
S01748TTTT,178792.172,551826.7,자족복합용지,0.09,85,FALSE,85
S01749TTTT,178822.172,551826.7,자족복합용지,0.09,85,FALSE,85
S01750TTTT,178852.172,551826.7,자족복합용지,0.09,85,FALSE,85
S01751TTTT,178882.172,551826.7,공원,0.09,15,TRUE,100
S01752TTTT,178912.172,551826.7,공원,0.09,15,TRUE,100
S01753TTTT,178942.172,551826.7,공원,0.09,15,TRUE,100
S01754TTTT,178972.172,551826.7,공원,0.09,15,TRUE,100
S01755TTTT,179002.172,551826.7,공원,0.09,15,TRUE,100
S01756TTTF,179021.141,551828.6,공원,0.022646,15,TRUE,100
S01757TFTT,179069.781,551825.1,공원,0.042898,15,TRUE,100
S01758TTTT,179092.172,551826.7,자족시설,0.09,85,FALSE,85
S01759TTTT,179122.172,551826.7,자족시설,0.09,85,FALSE,85
S01760TTTT,179152.172,551826.7,자족시설,0.09,85,FALSE,85
S01761TTTF,179180.609,551827.25,자족시설,0.080279,85,FALSE,85
S01762TFFT,179220.438,551825.563,자족시설,0.03974,85,FALSE,85
S01763TTTT,179242.172,551826.7,자족시설,0.09,85,FALSE,85
S01764TTTT,179272.172,551826.7,자족시설,0.09,85,FALSE,85
S01765TTTT,179302.172,551826.7,자족시설,0.09,85,FALSE,85
S01766TTTT,179332.172,551826.7,자족시설,0.09,85,FALSE,85
S01767TTTF,179354.828,551826.6,자족시설,0.045892,85,FALSE,85
S01768TFTT,179394.891,551826.75,자족시설,0.073721,85,FALSE,85
S01769TTTT,179422.172,551826.7,자족시설,0.09,85,FALSE,85
S01770TTTT,179442.328,551825.5,녹지,0.030286,0,TRUE,100
S01839TTTT,178535,551804.25,녹지,0.007283,0,TRUE,100
S01840TTTT,178552.313,551796.8,자족시설,0.089138,85,FALSE,85
S01841TTTT,178582.172,551796.7,자족시설,0.09,85,FALSE,85
S01842TTTF,178606.828,551797.6,자족시설,0.057226,85,FALSE,85
S01843TFTT,178646.234,551796,유보형복합용지,0.065219,85,FALSE,85
S01844FTTT,178672.172,551796.7,유보형복합용지,0.089987,85,FALSE,85
S01845FTTT,178701.578,551795.063,유보형복합용지,0.079693,85,FALSE,85
S01846FTTT,178731.391,551791.9,유보형복합용지,0.06049,85,FALSE,85
S01847FTTT,178761.016,551788.7,유보형복합용지,0.041293,85,FALSE,85
S01848FTTF,178792.125,551792.938,유보형복합용지,0.031832,85,FALSE,85
S01849TFFT,178822.547,551803.8,자족복합용지,0.032334,85,FALSE,85
S01850TTFT,178853.172,551803.8,자족복합용지,0.046803,85,FALSE,85
S01851TTTT,178883.75,551798.75,공원,0.074394,15,TRUE,100
S01852TTTT,178912.172,551796.7,공원,0.09,15,TRUE,100
S01853TTTT,178942.172,551796.7,공원,0.09,15,TRUE,100
S01854TTTT,178972.172,551796.7,공원,0.09,15,TRUE,100
S01855TTTF,179002.109,551796.75,공원,0.089585,15,TRUE,100
S01856TTFF,179018.719,551803.9,공원,0.005413,15,TRUE,100
S01857TFTT,179065.313,551795.75,공원,0.070289,15,TRUE,100
S01858TTTT,179092.172,551796.7,공원,0.09,15,TRUE,100
S01859TTTT,179122.172,551796.7,공원,0.09,15,TRUE,100
S01860TTTT,179152.172,551796.7,공원,0.09,15,TRUE,100
S01861TTTF,179180.1,551795.7,공원,0.075741,15,TRUE,100
S01862FTTF,179211.656,551789.75,유보형복합용지,0.024252,85,FALSE,85
S01863TFFT,179242.953,551804.9,자족시설,0.0255,85,FALSE,85
S01864TTFT,179273.313,551804.7,자족시설,0.041447,85,FALSE,85
S01865TTFT,179302.953,551801.563,자족시설,0.060308,85,FALSE,85
S01866TTFT,179332.766,551798.438,자족시설,0.079168,85,FALSE,85
S01867TTFF,179355.047,551796.6,자족시설,0.047144,85,FALSE,85
S01868TFTT,179395.156,551796.75,자족시설,0.072137,85,FALSE,85
S01869TTTT,179422.172,551796.7,자족시설,0.09,85,FALSE,85
S01870TTTT,179444.7,551795.9,녹지,0.044802,0,TRUE,100
S01940TTTT,178555.359,551767.6,자족시설,0.070108,85,FALSE,85
S01941TTTT,178582.172,551766.7,자족시설,0.09,85,FALSE,85
S01942TTTF,178603.469,551768.1,자족시설,0.036061,85,FALSE,85
S01943TFTT,178643.219,551766.2,유보형복합용지,0.08341,85,FALSE,85
S01944TTTT,178672.172,551766.7,유보형복합용지,0.09,85,FALSE,85
S01945TTTT,178702.172,551766.7,유보형복합용지,0.09,85,FALSE,85
S01946TTTT,178732.172,551766.7,유보형복합용지,0.09,85,FALSE,85
S01947TTTT,178762.172,551766.7,유보형복합용지,0.09,85,FALSE,85
S01948TTTT,178792.172,551766.7,유보형복합용지,0.09,85,FALSE,85
S01949FTTT,178822.031,551766.5,유보형복합용지,0.088824,85,FALSE,85
S01950FTTF,178846.453,551765.063,유보형복합용지,0.048788,85,FALSE,85
S01951TFTT,178887.813,551765.8,자족시설,0.055606,85,FALSE,85
S01952TTTT,178912.172,551766.7,자족시설,0.09,85,FALSE,85
S01953TTTT,178942.172,551766.7,공원,0.09,15,TRUE,100
S01954TTTT,178972.172,551766.7,공원,0.09,15,TRUE,100
S01955TTTF,179000.125,551767.25,공원,0.077352,15,TRUE,100
S01956FFTT,179046.5,551757.1,공원,0.001636,15,TRUE,100
S01957TTTT,179062.375,551766.563,공원,0.088818,15,TRUE,100
S01958TTTT,179092.172,551766.7,공원,0.09,15,TRUE,100
S01959TTTT,179122.172,551766.7,공원,0.09,15,TRUE,100
S01960TTTT,179152.172,551766.7,공원,0.09,15,TRUE,100
S01961TTTT,179182.172,551766.7,공원,0.09,15,TRUE,100
S01962TTTT,179212.172,551766.7,자족복합용지,0.09,85,FALSE,85
S01963FTTT,179241.969,551766.438,자족복합용지,0.088233,85,FALSE,85
S01964FTTT,179271.547,551763.9,자족복합용지,0.072709,85,FALSE,85
S01965FTTT,179301.328,551760.8,자족복합용지,0.054271,85,FALSE,85
S01966FTTT,179330.891,551757.8,자족복합용지,0.035833,85,FALSE,85
S01967FTTF,179355.672,551758.8,자족복합용지,0.014394,85,FALSE,85
S01968TFTT,179395.422,551766.75,자족시설,0.070552,85,FALSE,85
S01969TTTT,179422.172,551766.7,자족시설,0.09,85,FALSE,85
S01970TTTT,179445.859,551766.75,녹지,0.052073,0,TRUE,100
S02040TTTT,178559.656,551738.2,녹지,0.043794,0,TRUE,100
S02041TTTT,178582.172,551736.7,자족시설,0.09,85,FALSE,85
S02042TTFF,178611.266,551737,자족시설,0.026497,85,FALSE,85
S02043TFTT,178642.172,551736.7,유보형복합용지,0.09,85,FALSE,85
S02044TTTT,178672.172,551736.7,유보형복합용지,0.09,85,FALSE,85
S02045TTTT,178702.172,551736.7,유보형복합용지,0.09,85,FALSE,85
S02046TTTT,178732.172,551736.7,유보형복합용지,0.09,85,FALSE,85
S02047TTTT,178762.172,551736.7,유보형복합용지,0.09,85,FALSE,85
S02048TTTT,178792.172,551736.7,유보형복합용지,0.09,85,FALSE,85
S02049TTTT,178822.172,551736.7,유보형복합용지,0.09,85,FALSE,85
S02050TTTF,178843.922,551737.9,유보형복합용지,0.039714,85,FALSE,85
S02051TFTT,178884.516,551736.063,자족시설,0.075566,85,FALSE,85
S02052TTTT,178912.172,551736.7,자족시설,0.09,85,FALSE,85
S02053TTTT,178942.172,551736.7,자족시설,0.09,85,FALSE,85
S02054TTTT,178972.172,551736.7,공원,0.09,15,TRUE,100
S02055TTTF,178997.2,551737.438,공원,0.059704,15,TRUE,100
S02056TFTT,179045.109,551734.3,공원,0.011559,15,TRUE,100
S02057TTTT,179062.172,551736.7,공원,0.09,15,TRUE,100
S02058TTTT,179092.172,551736.7,자족시설,0.09,85,FALSE,85
S02059TTTT,179122.172,551736.7,자족시설,0.09,85,FALSE,85
S02060TTTT,179152.172,551736.7,자족시설,0.09,85,FALSE,85
S02061TTTT,179182.172,551736.7,공원,0.09,15,TRUE,100
S02062TTTT,179212.172,551736.7,공원,0.09,15,TRUE,100
S02063TTTT,179242.172,551736.7,공원,0.09,15,TRUE,100
S02064TTFT,179272.172,551736.7,공원,0.09,15,TRUE,100
S02065TTTT,179302.172,551736.7,자족복합용지,0.09,85,FALSE,85
S02066TTTT,179332.172,551736.7,자족복합용지,0.09,85,FALSE,85
S02067TTTF,179355.547,551736.9,자족복합용지,0.050216,85,FALSE,85
S02068TFTT,179395.688,551736.75,자족시설,0.068967,85,FALSE,85
S02069TTTT,179422.172,551736.7,자족시설,0.09,85,FALSE,85
S02070TTTT,179445.531,551736.8,녹지,0.050162,0,TRUE,100
S02140TFFT,178563.047,551715.1,녹지,0.011639,0,TRUE,100
S02141TTFF,178582.422,551712.938,자족시설,0.051246,85,FALSE,85
S02142FFFT,178622.031,551708.4,유보형복합용지,0.024184,85,FALSE,85
S02143TTFT,178642.563,551707.3,유보형복합용지,0.086043,85,FALSE,85
S02144TTTT,178672.172,551706.7,유보형복합용지,0.09,85,FALSE,85
S02145TTTT,178702.172,551706.7,유보형복합용지,0.09,85,FALSE,85
S02146TTTT,178732.172,551706.7,보행자전용도로,0.09,100,TRUE,100
S02147TTTT,178762.172,551706.7,유보형복합용지,0.09,85,FALSE,85
S02148TTTT,178792.172,551706.7,유보형복합용지,0.09,85,FALSE,85
S02149TTTT,178822.172,551706.7,유보형복합용지,0.09,85,FALSE,85
S02150TTFF,178846.438,551706.9,유보형복합용지,0.026481,85,FALSE,85
S02151TFTT,178882.25,551706.6,자족시설,0.089503,85,FALSE,85
S02152TTTT,178912.172,551706.7,자족시설,0.09,85,FALSE,85
S02153TTTT,178942.172,551706.7,자족시설,0.09,85,FALSE,85
S02154TTTT,178972.172,551706.7,자족시설,0.09,85,FALSE,85
S02155TTTF,178994.281,551707.75,공원,0.042057,15,TRUE,100
S02156TFTT,179043.531,551705.9,자족시설,0.021633,85,FALSE,85
S02157TTTT,179062.172,551706.7,자족시설,0.09,85,FALSE,85
S02158TTTT,179092.172,551706.7,자족시설,0.09,85,FALSE,85
S02159TTTT,179122.172,551706.7,자족시설,0.09,85,FALSE,85
S02160TTTT,179152.172,551706.7,자족시설,0.09,85,FALSE,85
S02161TTFT,179182.2,551706.75,자족복합용지,0.089802,85,FALSE,85
S02162TTTT,179212.172,551706.7,자족복합용지,0.09,85,FALSE,85
S02163TTFF,179242.172,551706.7,자족복합용지,0.09,85,FALSE,85
S02165TFTT,179302.172,551706.7,공원,0.09,15,TRUE,100
S02166TTTT,179332.172,551706.7,공원,0.09,15,TRUE,100
S02167TTTF,179355.453,551706.5,공원,0.049604,15,TRUE,100
S02168TFTT,179395.344,551706.5,공원,0.070975,15,TRUE,100
S02169TTTT,179422.172,551706.7,공원,0.09,15,TRUE,100
S02170TTTT,179445.219,551706.8,공원,0.04822,15,TRUE,100
S02241FFTT,178583.344,551671.7,녹지,0.048334,0,TRUE,100
S02242FTTT,178610.859,551667.938,자족시설,0.036588,85,FALSE,85
S02243FTTF,178640.234,551666.4,자족시설,0.018448,85,FALSE,85
S02244TFFT,178673.828,551686.4,유보형복합용지,0.016769,85,FALSE,85
S02245TTFT,178703.531,551686,유보형복합용지,0.033266,85,FALSE,85
S02246TTFT,178733.063,551683.063,보행자전용도로,0.051359,100,TRUE,100
S02247TTFT,178762.828,551680.063,유보형복합용지,0.069452,85,FALSE,85
S02248TTFT,178792.547,551677.25,유보형복합용지,0.086344,85,FALSE,85
S02249TTTF,178821.875,551676.938,유보형복합용지,0.088157,85,FALSE,85
S02250FFTT,178860.109,551675.938,자족시설,0.028531,85,FALSE,85
S02251TTTT,178882.172,551676.7,자족시설,0.09,85,FALSE,85
S02252TTTT,178912.172,551676.7,자족시설,0.09,85,FALSE,85
S02253TTTT,178942.172,551676.7,자족시설,0.09,85,FALSE,85
S02254TTTT,178972.172,551676.7,자족시설,0.09,85,FALSE,85
S02255TTTF,178991.859,551677.7,공원,0.027771,15,TRUE,100
S02256TFTT,179042.844,551676.4,자족시설,0.025963,85,FALSE,85
S02257TTTT,179062.172,551676.7,자족시설,0.09,85,FALSE,85
S02258TTTT,179092.172,551676.7,자족시설,0.09,85,FALSE,85
S02259TTTT,179122.172,551676.7,자족시설,0.09,85,FALSE,85
S02260TTTF,179150.734,551677.4,자족시설,0.080821,85,FALSE,85
S02261TTFT,179188.484,551676,자족복합용지,0.014819,85,FALSE,85
S02262TTFF,179212.953,551684.9,자족복합용지,0.028453,85,FALSE,85
S02265TFFT,179302.656,551677.5,자족복합용지,0.084919,85,FALSE,85
S02266TTTT,179332.172,551676.7,자족복합용지,0.09,85,FALSE,85
S02267TTTF,179355.734,551676.7,자족복합용지,0.051338,85,FALSE,85
S02268TFTT,179394.578,551676.6,자족시설,0.075612,85,FALSE,85
S02269TTTT,179422.172,551676.7,자족시설,0.09,85,FALSE,85
S02270TTTT,179444.891,551676.8,공원,0.046277,15,TRUE,100
S02341TTTT,178587.859,551647.9,자족시설,0.054854,85,FALSE,85
S02342TTTT,178612.172,551646.7,자족시설,0.09,85,FALSE,85
S02343TTTT,178642.172,551646.7,자족시설,0.09,85,FALSE,85
S02344FTTT,178671.828,551646.2,자족시설,0.086638,85,FALSE,85
S02345FTTT,178701.484,551643.25,자족시설,0.069056,85,FALSE,85
S02346FTTT,178731.219,551640.1,자족시설,0.049879,85,FALSE,85
S02347FTTT,178760.609,551637,자족시설,0.030702,85,FALSE,85
S02348FTTF,178789.484,551636.6,자족시설,0.012725,85,FALSE,85
S02349TFFF,178822.672,551658.9,유보형복합용지,0.012901,85,FALSE,85
S02350TFFT,178860.875,551655.4,자족시설,0.01597,85,FALSE,85
S02351TTFT,178883.1,551653.3,자족시설,0.04982,85,FALSE,85
S02352TTFT,178912.844,551650.3,자족시설,0.067993,85,FALSE,85
S02353TTFT,178942.6,551647.438,자족시설,0.085407,85,FALSE,85
S02354TTTT,178972.172,551646.7,자족시설,0.09,85,FALSE,85
S02355TTFF,178990.109,551648.25,공원,0.017001,15,TRUE,100
S02356TFTT,179042.281,551646.4,자족시설,0.029381,85,FALSE,85
S02357TTTT,179062.172,551646.7,자족시설,0.09,85,FALSE,85
S02358TTTT,179092.172,551646.7,자족시설,0.09,85,FALSE,85
S02359TTTT,179122.172,551646.7,자족시설,0.09,85,FALSE,85
S02360TTTF,179147.031,551647.7,자족시설,0.058392,85,FALSE,85
S02361FFTT,179187.391,551645.938,자족시설,0.058294,85,FALSE,85
S02362FTTT,179211.922,551646.4,자족시설,0.087871,85,FALSE,85
S02363FTTT,179241.5,551643.6,자족시설,0.071252,85,FALSE,85
S02364FTTT,179271.25,551640.438,자족시설,0.051906,85,FALSE,85
S02365FTTF,179301.031,551637.9,자족시설,0.033393,85,FALSE,85
S02366TFFT,179332.234,551647.563,자족복합용지,0.028986,85,FALSE,85
S02367TTFF,179356.125,551655.938,자족복합용지,0.018278,85,FALSE,85
S02368TFTT,179394.219,551646.6,자족시설,0.077778,85,FALSE,85
S02369TTTT,179422.172,551646.7,자족시설,0.09,85,FALSE,85
S02370TTTT,179444.563,551646.8,녹지,0.044334,0,TRUE,100
S02441TTTT,178590.172,551620.563,자족시설,0.031547,85,FALSE,85
S02442TTTT,178612.813,551618,자족시설,0.081611,85,FALSE,85
S02443TTTT,178642.172,551616.7,자족시설,0.09,85,FALSE,85
S02444TTTT,178672.172,551616.7,자족시설,0.09,85,FALSE,85
S02445TTTT,178702.172,551616.7,자족시설,0.09,85,FALSE,85
S02446TTTT,178732.172,551616.7,자족시설,0.09,85,FALSE,85
S02447TTTT,178762.172,551616.7,자족시설,0.09,85,FALSE,85
S02448TTTT,178792.172,551616.7,자족시설,0.09,85,FALSE,85
S02449FTTT,178821.609,551615.438,자족시설,0.08225,85,FALSE,85
S02450FTTT,178851.422,551612.3,자족시설,0.06317,85,FALSE,85
S02451FTTT,178881.1,551609.1,자족시설,0.043993,85,FALSE,85
S02452FTTT,178910.25,551606.063,자족시설,0.024816,85,FALSE,85
S02453FTFF,178935.25,551609.3,자족시설,0.003805,85,FALSE,85
S02454TFFT,178974.453,551629.438,공원,0.012472,15,TRUE,100
S02455TTFF,178988.953,551628.9,공원,0.002049,15,TRUE,100
S02456TFFT,179042.031,551624.3,자족시설,0.015533,85,FALSE,85
S02457TTFT,179063.141,551621.7,자족시설,0.05929,85,FALSE,85
S02458TTFT,179092.828,551618,자족시설,0.081773,85,FALSE,85
S02459TTTT,179122.172,551616.7,자족시설,0.09,85,FALSE,85
S02460TTTF,179143.344,551618.25,자족시설,0.035857,85,FALSE,85
S02461TFTT,179184.4,551616.1,자족시설,0.076294,85,FALSE,85
S02462TTTT,179212.172,551616.7,자족시설,0.09,85,FALSE,85
S02463TTTT,179242.172,551616.7,자족시설,0.09,85,FALSE,85
S02464TTTT,179272.172,551616.7,자족시설,0.09,85,FALSE,85
S02465TTTT,179302.172,551616.7,자족시설,0.09,85,FALSE,85
S02466TTTT,179332.172,551616.7,자족시설,0.09,85,FALSE,85
S02467FTTF,179353.469,551617.3,자족시설,0.037186,85,FALSE,85
S02468TFTT,179393.859,551616.6,자족시설,0.079912,85,FALSE,85
S02469TTTT,179422.172,551616.7,자족시설,0.09,85,FALSE,85
S02470TTTT,179443.953,551617.1,녹지,0.040555,0,TRUE,100
S02542TTTT,178626,551601.438,자족시설,0.00015,85,FALSE,85
S02543TTTT,178646.219,551599,자족시설,0.013327,85,FALSE,85
S02544TTTT,178673.719,551595.7,자족시설,0.034892,85,FALSE,85
S02545TTTT,178703.125,551592.2,자족시설,0.056458,85,FALSE,85
S02546TTTT,178732.75,551588.75,자족시설,0.07719,85,FALSE,85
S02547TTTT,178762.156,551587.938,자족시설,0.082425,85,FALSE,85
S02548TTTT,178792.156,551588.063,자족시설,0.081819,85,FALSE,85
S02549TTTT,178822.156,551588.2,자족시설,0.081213,85,FALSE,85
S02550TTTT,178852.531,551587.25,자족시설,0.086605,85,FALSE,85
S02551TTTT,178882.172,551586.7,자족시설,0.09,85,FALSE,85
S02552TTTF,178912.078,551586.8,자족시설,0.089358,85,FALSE,85
S02553FFTT,178946.75,551585.563,자족시설,0.03972,85,FALSE,85
S02554FTTT,178971.531,551583.2,자족시설,0.068484,85,FALSE,85
S02555FTTF,178991.141,551580.9,공원,0.014757,15,TRUE,100
S02556FFTT,179040.3,551576.5,자족복합용지,0.01271,85,FALSE,85
S02557FTTT,179059.313,551574.6,공공공지,0.015915,60,TRUE,100
S02558FTTF,179085.031,551577.25,자족시설,0.00152,85,FALSE,85
S02559TFFT,179126.031,551598.75,자족시설,0.014763,85,FALSE,85
S02560TTFF,179142.516,551596.7,자족시설,0.007097,85,FALSE,85
S02561TFFT,179183.172,551592.6,자족시설,0.052713,85,FALSE,85
S02562TTFT,179212.8,551589.9,자족시설,0.070668,85,FALSE,85
S02563TTFT,179242.516,551587.2,자족시설,0.086722,85,FALSE,85
S02564TTTT,179272.172,551586.7,자족시설,0.09,85,FALSE,85
S02565TTTT,179302.172,551586.7,자족시설,0.09,85,FALSE,85
S02566TTTT,179332.172,551586.7,자족시설,0.09,85,FALSE,85
S02567TTTF,179351.188,551588.3,자족시설,0.023272,85,FALSE,85
S02568TFTT,179393.5,551586.6,자족시설,0.082047,85,FALSE,85
S02569TTTT,179422.172,551586.7,자족시설,0.09,85,FALSE,85
S02570TTTT,179442.75,551587.25,녹지,0.033322,0,TRUE,100
S02650TTTT,178862.813,551567.5,자족시설,0.00822,85,FALSE,85
S02651TTTT,178884.047,551558.6,자족시설,0.074605,85,FALSE,85
S02652TTTF,178909.234,551557.563,자족시설,0.071623,85,FALSE,85
S02653TFTT,178947.156,551555.7,자족시설,0.059339,85,FALSE,85
S02654TTTT,178972.172,551556.7,자족시설,0.09,85,FALSE,85
S02655TTTF,178991.078,551556.8,공원,0.023367,15,TRUE,100
S02656TFTT,179039.531,551556.2,자족복합용지,0.045678,85,FALSE,85
S02657TTTT,179062.172,551556.7,자족복합용지,0.09,85,FALSE,85
S02658FTTT,179091.813,551556.1,공공공지,0.086411,60,TRUE,100
S02659FTTT,179121.516,551553.3,공공공지,0.069439,60,TRUE,100
S02660FTTT,179151.281,551550.3,공공공지,0.051201,60,TRUE,100
S02661FTTT,179180.8,551547.3,자족복합용지,0.032963,85,FALSE,85
S02662FTTT,179209.078,551544.438,자족복합용지,0.014725,85,FALSE,85
S02663FTTF,179244.063,551559.438,자족시설,0.002147,85,FALSE,85
S02664TFFT,179275,551568.9,자족시설,0.015347,85,FALSE,85
S02665TTFT,179303.5,551566.1,자족시설,0.032686,85,FALSE,85
S02666TTFT,179333.047,551563.25,자족시설,0.050026,85,FALSE,85
S02667TTFF,179349.125,551563.3,자족시설,0.007193,85,FALSE,85
S02668TFTT,179393.563,551557.3,자족시설,0.080156,85,FALSE,85
S02669TTTT,179422.172,551556.7,자족시설,0.09,85,FALSE,85
S02670TTTT,179441.547,551557.4,녹지,0.026009,0,TRUE,100
S02751TTTT,178893.422,551535.75,자족시설,0.010072,85,FALSE,85
S02752TTFF,178905.922,551529,자족시설,0.042988,85,FALSE,85
S02753TFTT,178943.281,551526.063,자족시설,0.08288,85,FALSE,85
S02754TTTT,178972.172,551526.7,자족시설,0.09,85,FALSE,85
S02755TTTF,178990.875,551526.8,공원,0.022193,15,TRUE,100
S02756TFTT,179038.031,551526.3,자족복합용지,0.054755,85,FALSE,85
S02757TTTT,179062.172,551526.7,자족복합용지,0.09,85,FALSE,85
S02758TTTT,179092.172,551526.7,자족복합용지,0.09,85,FALSE,85
S02759TTTT,179122.172,551526.7,자족복합용지,0.09,85,FALSE,85
S02760TTTT,179152.172,551526.7,공공공지,0.09,60,TRUE,100
S02761TTTT,179182.172,551526.7,공공공지,0.09,60,TRUE,100
S02762TTTT,179212.172,551526.7,자족복합용지,0.09,85,FALSE,85
S02763FTTT,179241.766,551526,자족복합용지,0.085626,85,FALSE,85
S02764FTTT,179271.516,551523.1,자족복합용지,0.06825,85,FALSE,85
S02765FTTT,179301.266,551520.1,자족복합용지,0.050012,85,FALSE,85
S02766FTTT,179329.875,551517.25,자족복합용지,0.030088,85,FALSE,85
S02768TFFT,179403.734,551540.9,자족시설,0.001315,85,FALSE,85
S02769TTFT,179425.141,551538.2,자족시설,0.01877,85,FALSE,85
S02770TTFF,179440.766,551536.438,녹지,0.007547,0,TRUE,100
S02852FFTT,178922.766,551494.438,자족시설,0.018669,85,FALSE,85
S02853TTTT,178942.172,551496.7,자족시설,0.09,85,FALSE,85
S02854TTTT,178972.172,551496.7,자족시설,0.09,85,FALSE,85
S02855TTTF,178990.688,551496.8,공원,0.021019,15,TRUE,100
S02856TFTT,179037.109,551496.5,자족복합용지,0.06038,85,FALSE,85
S02857TTTT,179062.172,551496.7,자족복합용지,0.09,85,FALSE,85
S02858TTTT,179092.172,551496.7,자족복합용지,0.09,85,FALSE,85
S02859TTTT,179122.172,551496.7,자족복합용지,0.09,85,FALSE,85
S02860TTTT,179152.172,551496.7,자족복합용지,0.09,85,FALSE,85
S02861TTTT,179182.172,551496.7,공공공지,0.09,60,TRUE,100
S02862TTTT,179212.172,551496.7,공공공지,0.09,60,TRUE,100
S02863TTTT,179242.172,551496.7,자족복합용지,0.09,85,FALSE,85
S02864TTTT,179272.172,551496.7,자족복합용지,0.09,85,FALSE,85
S02865TTTT,179302.172,551496.7,자족복합용지,0.09,85,FALSE,85
S02866TTTF,179330.391,551496.938,자족복합용지,0.079222,85,FALSE,85
S02867FFTT,179375.641,551490.1,자족시설,0.005872,85,FALSE,85
S02868FTTT,179391.813,551495.563,자족시설,0.083107,85,FALSE,85
S02869FTTT,179421.75,551493.438,자족시설,0.070469,85,FALSE,85
S02870FTTF,179438.922,551493.3,녹지,0.007408,0,TRUE,100
S02952TTTT,178924.453,551470.563,공원,0.013598,15,TRUE,100
S02953TTTT,178942.172,551466.7,공원,0.09,15,TRUE,100
S02954TTTT,178972.172,551466.7,공원,0.09,15,TRUE,100
S02955TTTF,178990.484,551466.8,공원,0.019845,15,TRUE,100
S02956TFTT,179036.438,551466.563,자족시설,0.064373,85,FALSE,85
S02957TTTT,179062.172,551466.7,자족시설,0.09,85,FALSE,85
S02958TTTT,179090.172,551467.75,자족시설,0.073312,85,FALSE,85
S02959TTTT,179122.969,551472.4,자족복합용지,0.053759,85,FALSE,85
S02960TTTT,179152.922,551469.063,자족복합용지,0.075232,85,FALSE,85
